"거래금액","시군구","도로명주소","지번주소","아파트","거래유형","건축년도","전용면적","층","월","일","경도","위도","학교","학원","병원","술집","공공기관","문화시설","카페","역최단거리","가장 가까운 역","세대수","최고층","세대당주차대수","난방방식","현관구조","방개수","욕실개수","시군구대덕구","시군구동구","시군구서구","시군구유성구","시군구중구","거래유형중개거래","거래유형직거래","난방방식개별난방","난방방식중앙난방","난방방식지역난방","현관구조계단식","현관구조복도식","현관구조복합식"
73500,"유성구","유성구 배울1로 119","대전시 유성구 용산동 666","우림루미아트","중개거래",2007,140.0425,8,9,15,"127.393049772265","36.4177961776386",9,89,31,41,1,3,81,6925,"갈마역",464,15,1.61,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
81500,"유성구","유성구 배울2로 114","대전시 유성구 용산동 663","우림필유2차","중개거래",2008,144.9821,4,9,15,"127.394155797916","36.4187568678521",9,88,39,42,1,3,84,7054,"갈마역",324,15,2.3,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
59900,"유성구","유성구 배울1로 119","대전시 유성구 용산동 666","우림루미아트","중개거래",2007,101.9137,11,9,26,"127.393049772265","36.4177961776386",9,89,31,41,1,3,81,6925,"갈마역",464,15,1.61,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
32750,"유성구","유성구 와룡로136번길 15","대전시 유성구 봉산동 295","하늘바람휴먼시아","중개거래",2009,84.92,23,9,8,"127.382968678838","36.4389649954205",4,42,19,22,2,2,26,8037,"반석역",990,25,1.18,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
30500,"유성구","유성구 와룡로136번길 15","대전시 유성구 봉산동 295","하늘바람휴먼시아","중개거래",2009,84.91,3,9,9,"127.382968678838","36.4389649954205",4,42,19,22,2,2,26,8037,"반석역",990,25,1.18,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
33500,"유성구","유성구 와룡로136번길 15","대전시 유성구 봉산동 295","하늘바람휴먼시아","중개거래",2009,84.18,4,9,13,"127.382968678838","36.4389649954205",4,42,19,22,2,2,26,8037,"반석역",990,25,1.18,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
37000,"유성구","유성구 와룡로 206","대전시 유성구 봉산동 1023","유성대광로제비앙아파트","직거래",2022,84.9147,10,9,16,"127.383723587492","36.4417888835834",3,34,15,19,2,2,24,8294,"반석역",816,25,1.3,"개별난방","계단식",3,2,0,0,0,1,0,0,1,1,0,0,1,0,0
28200,"유성구","유성구 와룡로136번길 15","대전시 유성구 봉산동 295","하늘바람휴먼시아","중개거래",2009,74.97,15,9,19,"127.382968678838","36.4389649954205",4,42,19,22,2,2,26,8037,"반석역",990,25,1.18,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
32000,"유성구","유성구 와룡로136번길 15","대전시 유성구 봉산동 295","하늘바람휴먼시아","중개거래",2009,84.92,15,9,22,"127.382968678838","36.4389649954205",4,42,19,22,2,2,26,8037,"반석역",990,25,1.18,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
29600,"유성구","유성구 와룡로136번길 15","대전시 유성구 봉산동 295","하늘바람휴먼시아","중개거래",2009,74.97,11,9,26,"127.382968678838","36.4389649954205",4,42,19,22,2,2,26,8037,"반석역",990,25,1.18,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
39500,"유성구","유성구 와룡로136번길 15","대전시 유성구 봉산동 295","하늘바람휴먼시아","중개거래",2009,108.83,19,9,26,"127.382968678838","36.4389649954205",4,42,19,22,2,2,26,8037,"반석역",990,25,1.18,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
49000,"유성구","유성구 배울2로 61","대전시 유성구 관평동 1280","한화꿈에그린3차","중개거래",2008,84.738,1,9,1,"127.391802757861","36.4213695167796",9,98,46,44,1,3,98,7281,"갈마역",1001,22,1.6,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
34500,"유성구","유성구 배울2로 6","대전시 유성구 관평동 664","한화꿈에그린1차","중개거래",2006,59.912,13,9,2,"127.38331901545","36.4214358029548",8,99,45,41,1,1,87,6970,"반석역",666,25,1.32,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
59500,"유성구","유성구 배울2로 61","대전시 유성구 관평동 1280","한화꿈에그린3차","중개거래",2008,84.738,17,9,2,"127.391802757861","36.4213695167796",9,98,46,44,1,3,98,7281,"갈마역",1001,22,1.6,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
55000,"유성구","유성구 배울2로 78","대전시 유성구 관평동 672","운암네오미아","중개거래",2006,100,10,9,2,"127.390124429871","36.4193494654472",8,97,43,42,1,3,88,7028,"갈마역",703,25,1.52,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
44000,"유성구","유성구 배울2로 42","대전시 유성구 관평동 669","신동아파밀리에","중개거래",2006,84.9704,15,9,2,"127.387262769268","36.4200754766059",8,97,43,42,1,2,84,7055,"갈마역",922,25,1.27,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
56700,"유성구","유성구 배울2로 61","대전시 유성구 관평동 1280","한화꿈에그린3차","중개거래",2008,84.738,16,9,4,"127.391802757861","36.4213695167796",9,98,46,44,1,3,98,7281,"갈마역",1001,22,1.6,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
82800,"유성구","유성구 배울2로 61","대전시 유성구 관평동 1280","한화꿈에그린3차","중개거래",2008,114.781,15,9,4,"127.391802757861","36.4213695167796",9,98,46,44,1,3,98,7281,"갈마역",1001,22,1.6,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
28000,"유성구","유성구 배울2로 6","대전시 유성구 관평동 664","한화꿈에그린1차","직거래",2006,84.654,15,9,5,"127.38331901545","36.4214358029548",8,99,45,41,1,1,87,6970,"반석역",666,25,1.32,"지역난방","계단식",3,2,0,0,0,1,0,0,1,0,0,1,1,0,0
84700,"유성구","유성구 배울2로 61","대전시 유성구 관평동 1280","한화꿈에그린3차","중개거래",2008,114.781,12,9,5,"127.391802757861","36.4213695167796",9,98,46,44,1,3,98,7281,"갈마역",1001,22,1.6,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
33500,"유성구","유성구 배울1로 35","대전시 유성구 관평동 666","쌍용스윗닷홈","중개거래",2006,84.99,2,9,5,"127.38451778774","36.4195098553081",8,95,42,41,1,1,81,6952,"갈마역",498,24,1.15,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
73700,"유성구","유성구 관평1로 12","대전시 유성구 관평동 892","금성백조예미지7단지아파트","중개거래",2007,128.8419,20,9,6,"127.385887257636","36.4250761627714",11,113,51,52,1,2,102,7366,"반석역",493,25,1.84,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
40800,"유성구","유성구 배울1로 13","대전시 유성구 관평동 665","대우푸르지오","중개거래",2006,84.9993,12,9,9,"127.382280682688","36.4198891290874",9,89,33,23,1,0,62,6809,"반석역",684,25,1.42,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
53000,"유성구","유성구 관평1로 12","대전시 유성구 관평동 892","금성백조예미지7단지아파트","중개거래",2007,84.9363,4,9,9,"127.385887257636","36.4250761627714",11,113,51,52,1,2,102,7366,"반석역",493,25,1.84,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
37500,"유성구","유성구 배울1로 13","대전시 유성구 관평동 665","대우푸르지오","중개거래",2006,84.8131,7,9,9,"127.382280682688","36.4198891290874",9,89,33,23,1,0,62,6809,"반석역",684,25,1.42,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
65000,"유성구","유성구 배울2로 19","대전시 유성구 관평동 898","한화꿈에그린2차","중개거래",2008,114.7815,3,9,14,"127.386680651515","36.4228721432254",10,104,47,45,1,2,100,7311,"반석역",357,22,1.76,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
71500,"유성구","유성구 관평1로 12","대전시 유성구 관평동 892","금성백조예미지7단지아파트","중개거래",2007,128.8419,7,9,15,"127.385887257636","36.4250761627714",11,113,51,52,1,2,102,7366,"반석역",493,25,1.84,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
43500,"유성구","유성구 배울2로 24","대전시 유성구 관평동 668","중앙하이츠빌","중개거래",2006,84.9548,20,9,16,"127.385635590115","36.4212223376349",10,101,45,44,1,2,92,7144,"반석역",535,24,1.31,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
54000,"유성구","유성구 배울2로 61","대전시 유성구 관평동 1280","한화꿈에그린3차","중개거래",2008,84.901,4,9,16,"127.391802757861","36.4213695167796",9,98,46,44,1,3,98,7281,"갈마역",1001,22,1.6,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
42000,"유성구","유성구 배울2로 24","대전시 유성구 관평동 668","중앙하이츠빌","직거래",2006,84.9548,13,9,18,"127.385635590115","36.4212223376349",10,101,45,44,1,2,92,7144,"반석역",535,24,1.31,"지역난방","계단식",3,2,0,0,0,1,0,0,1,0,0,1,1,0,0
57500,"유성구","유성구 배울2로 3","대전시 유성구 관평동 896","금성백조예미지8단지","중개거래",2007,84.9363,3,9,18,"127.385007103376","36.4234715983827",9,103,47,45,1,2,98,7210,"반석역",426,25,1.8,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
38000,"유성구","유성구 배울2로 42","대전시 유성구 관평동 669","신동아파밀리에","중개거래",2006,84.9704,1,9,18,"127.387262769268","36.4200754766059",8,97,43,42,1,2,84,7055,"갈마역",922,25,1.27,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
43000,"유성구","유성구 배울2로 24","대전시 유성구 관평동 668","중앙하이츠빌","중개거래",2006,84.9548,6,9,19,"127.385635590115","36.4212223376349",10,101,45,44,1,2,92,7144,"반석역",535,24,1.31,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
41800,"유성구","유성구 배울2로 24","대전시 유성구 관평동 668","중앙하이츠빌","중개거래",2006,84.9548,8,9,20,"127.385635590115","36.4212223376349",10,101,45,44,1,2,92,7144,"반석역",535,24,1.31,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
52800,"유성구","유성구 배울2로 6","대전시 유성구 관평동 664","한화꿈에그린1차","중개거래",2006,114.781,2,9,22,"127.38331901545","36.4214358029548",8,99,45,41,1,1,87,6970,"반석역",666,25,1.32,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
56500,"유성구","유성구 배울2로 61","대전시 유성구 관평동 1280","한화꿈에그린3차","중개거래",2008,84.738,4,9,22,"127.391802757861","36.4213695167796",9,98,46,44,1,3,98,7281,"갈마역",1001,22,1.6,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
61800,"유성구","유성구 배울2로 42","대전시 유성구 관평동 669","신동아파밀리에","중개거래",2006,120.013,13,9,23,"127.387262769268","36.4200754766059",8,97,43,42,1,2,84,7055,"갈마역",922,25,1.27,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
58500,"유성구","유성구 배울2로 61","대전시 유성구 관평동 1280","한화꿈에그린3차","중개거래",2008,84.901,7,9,23,"127.391802757861","36.4213695167796",9,98,46,44,1,3,98,7281,"갈마역",1001,22,1.6,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
43000,"유성구","유성구 배울2로 78","대전시 유성구 관평동 672","운암네오미아","중개거래",2006,84.45,2,9,23,"127.390124429871","36.4193494654472",8,97,43,42,1,3,88,7028,"갈마역",703,25,1.52,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
42000,"유성구","유성구 배울1로 35","대전시 유성구 관평동 666","쌍용스윗닷홈","중개거래",2006,84.99,10,9,27,"127.38451778774","36.4195098553081",8,95,42,41,1,1,81,6952,"갈마역",498,24,1.15,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
78000,"유성구","유성구 배울2로 61","대전시 유성구 관평동 1280","한화꿈에그린3차","중개거래",2008,114.781,8,9,27,"127.391802757861","36.4213695167796",9,98,46,44,1,3,98,7281,"갈마역",1001,22,1.6,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
24500,"유성구","유성구 구즉로 25","대전시 유성구 송강동 199","송강그린","중개거래",1996,84.996,4,9,1,"127.382272606673","36.4322080601623",7,53,38,27,2,2,59,7525,"반석역",1830,15,0.46,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
16000,"유성구","유성구 송강로 15","대전시 유성구 송강동 200-1","한솔아파트","중개거래",1995,58.74,2,9,1,"127.385457434125","36.4319433321139",7,87,51,48,2,3,88,7740,"반석역",744,15,0.54,"개별난방","복도식",3,1,0,0,0,1,0,1,0,1,0,0,0,1,0
18300,"유성구","유성구 구즉로 25","대전시 유성구 송강동 199","송강그린","중개거래",1996,59.914,8,9,2,"127.382272606673","36.4322080601623",7,53,38,27,2,2,59,7525,"반석역",1830,15,0.46,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
11800,"유성구","유성구 송강로42번길 61","대전시 유성구 송강동 8-2","청솔한양","중개거래",1996,40.36,11,9,2,"127.382594790887","36.4356169362459",6,46,21,25,2,2,38,7776,"반석역",520,15,0.6,"개별난방","복도식",2,1,0,0,0,1,0,1,0,1,0,0,0,1,0
18000,"유성구","유성구 구즉로 25","대전시 유성구 송강동 199","송강그린","중개거래",1996,59.914,3,9,4,"127.382272606673","36.4322080601623",7,53,38,27,2,2,59,7525,"반석역",1830,15,0.46,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
14000,"유성구","유성구 송강로 15","대전시 유성구 송강동 200-1","한솔아파트","중개거래",1995,58.74,10,9,4,"127.385457434125","36.4319433321139",7,87,51,48,2,3,88,7740,"반석역",744,15,0.54,"개별난방","복도식",3,1,0,0,0,1,0,1,0,1,0,0,0,1,0
22000,"유성구","유성구 구즉로 25","대전시 유성구 송강동 199","송강그린","중개거래",1996,84.996,1,9,5,"127.382272606673","36.4322080601623",7,53,38,27,2,2,59,7525,"반석역",1830,15,0.46,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
14900,"유성구","유성구 송강로42번길 61","대전시 유성구 송강동 8-2","청솔뉴서울","중개거래",1995,59.2925,8,9,5,"127.382594790887","36.4356169362459",6,46,21,25,2,2,38,7776,"반석역",1446,15,0.63,"개별난방","복도식",3,1,0,0,0,1,0,1,0,1,0,0,0,1,0
20800,"유성구","유성구 구즉로 25","대전시 유성구 송강동 199","송강그린","중개거래",1996,59.914,13,9,6,"127.382272606673","36.4322080601623",7,53,38,27,2,2,59,7525,"반석역",1830,15,0.46,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
15000,"유성구","유성구 송강로 15","대전시 유성구 송강동 200-1","한솔아파트","중개거래",1995,58.74,2,9,6,"127.385457434125","36.4319433321139",7,87,51,48,2,3,88,7740,"반석역",744,15,0.54,"개별난방","복도식",3,1,0,0,0,1,0,1,0,1,0,0,0,1,0
13900,"유성구","유성구 송강로42번길 61","대전시 유성구 송강동 8-2","청솔신호","중개거래",1995,59.2925,5,9,6,"127.382594790887","36.4356169362459",6,46,21,25,2,2,38,7776,"반석역",1446,15,0.63,"개별난방","복도식",3,1,0,0,0,1,0,1,0,1,0,0,0,1,0
23900,"유성구","유성구 구즉로 25","대전시 유성구 송강동 199","송강그린","중개거래",1996,84.996,8,9,8,"127.382272606673","36.4322080601623",7,53,38,27,2,2,59,7525,"반석역",1830,15,0.46,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
31900,"유성구","유성구 구즉로 16","대전시 유성구 송강동 200-4","한마을","중개거래",1999,84.88,9,9,8,"127.384957689996","36.4301995726274",11,122,64,63,1,3,97,7594,"반석역",1206,15,1.35,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
22000,"유성구","유성구 송강로42번길 61","대전시 유성구 송강동 8-2","청솔신호","중개거래",1995,84.44,6,9,8,"127.382594790887","36.4356169362459",6,46,21,25,2,2,38,7776,"반석역",1446,15,0.63,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
24300,"유성구","유성구 구즉로 25","대전시 유성구 송강동 199","송강그린","중개거래",1996,84.996,13,9,8,"127.382272606673","36.4322080601623",7,53,38,27,2,2,59,7525,"반석역",1830,15,0.46,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
31000,"유성구","유성구 구즉로 16","대전시 유성구 송강동 200-4","한마을","중개거래",1999,84.88,8,9,9,"127.384957689996","36.4301995726274",11,122,64,63,1,3,97,7594,"반석역",1206,15,1.35,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
18000,"유성구","유성구 구즉로 25","대전시 유성구 송강동 199","송강그린","중개거래",1996,59.914,10,9,11,"127.382272606673","36.4322080601623",7,53,38,27,2,2,59,7525,"반석역",1830,15,0.46,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
11900,"유성구","유성구 봉산로 39","대전시 유성구 송강동 10-3","송강마을2","중개거래",1994,49.5,15,9,12,"127.385118363831","36.4366061383017",6,46,21,25,2,2,39,8022,"반석역",675,15,0.4,"개별난방","복도식",2,1,0,0,0,1,0,1,0,1,0,0,0,1,0
26500,"유성구","유성구 구즉로 16","대전시 유성구 송강동 200-4","한마을","중개거래",1999,84.88,1,9,13,"127.384957689996","36.4301995726274",11,122,64,63,1,3,97,7594,"반석역",1206,15,1.35,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
10577,"유성구","유성구 봉산로 39","대전시 유성구 송강동 10-3","송강마을2","직거래",1994,49.5,7,9,14,"127.385118363831","36.4366061383017",6,46,21,25,2,2,39,8022,"반석역",675,15,0.4,"개별난방","복도식",2,1,0,0,0,1,0,0,1,1,0,0,0,1,0
14200,"유성구","유성구 송강로 15","대전시 유성구 송강동 200-1","한솔아파트","중개거래",1995,58.74,8,9,15,"127.385457434125","36.4319433321139",7,87,51,48,2,3,88,7740,"반석역",744,15,0.54,"개별난방","복도식",3,1,0,0,0,1,0,1,0,1,0,0,0,1,0
15200,"유성구","유성구 송강로42번길 61","대전시 유성구 송강동 8-2","청솔뉴서울","중개거래",1995,59.2925,7,9,15,"127.382594790887","36.4356169362459",6,46,21,25,2,2,38,7776,"반석역",1446,15,0.63,"개별난방","복도식",3,1,0,0,0,1,0,1,0,1,0,0,0,1,0
11300,"유성구","유성구 봉산로 39","대전시 유성구 송강동 10-3","송강마을2","중개거래",1994,49.5,15,9,19,"127.385118363831","36.4366061383017",6,46,21,25,2,2,39,8022,"반석역",675,15,0.4,"개별난방","복도식",2,1,0,0,0,1,0,1,0,1,0,0,0,1,0
14500,"유성구","유성구 송강로42번길 61","대전시 유성구 송강동 8-2","청솔뉴서울","중개거래",1995,59.2925,11,9,19,"127.382594790887","36.4356169362459",6,46,21,25,2,2,38,7776,"반석역",1446,15,0.63,"개별난방","복도식",3,1,0,0,0,1,0,1,0,1,0,0,0,1,0
38300,"유성구","유성구 구즉로 16","대전시 유성구 송강동 200-4","한마을","중개거래",1999,132.67,5,9,19,"127.384957689996","36.4301995726274",11,122,64,63,1,3,97,7594,"반석역",1206,15,1.35,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
16800,"유성구","유성구 송강로42번길 61","대전시 유성구 송강동 8-2","청솔뉴서울","중개거래",1995,59.2925,15,9,21,"127.382594790887","36.4356169362459",6,46,21,25,2,2,38,7776,"반석역",1446,15,0.63,"개별난방","복도식",3,1,0,0,0,1,0,1,0,1,0,0,0,1,0
14900,"유성구","유성구 송강로 15","대전시 유성구 송강동 200-1","한솔아파트","중개거래",1995,58.74,1,9,23,"127.385457434125","36.4319433321139",7,87,51,48,2,3,88,7740,"반석역",744,15,0.54,"개별난방","복도식",3,1,0,0,0,1,0,1,0,1,0,0,0,1,0
12000,"유성구","유성구 봉산로 39","대전시 유성구 송강동 10-3","송강마을2","중개거래",1994,49.5,13,9,25,"127.385118363831","36.4366061383017",6,46,21,25,2,2,39,8022,"반석역",675,15,0.4,"개별난방","복도식",2,1,0,0,0,1,0,1,0,1,0,0,0,1,0
12000,"유성구","유성구 봉산로 39","대전시 유성구 송강동 10-3","송강마을2","중개거래",1994,49.5,6,9,25,"127.385118363831","36.4366061383017",6,46,21,25,2,2,39,8022,"반석역",675,15,0.4,"개별난방","복도식",2,1,0,0,0,1,0,1,0,1,0,0,0,1,0
41000,"유성구","유성구 구즉로 16","대전시 유성구 송강동 200-4","한마을","중개거래",1999,132.67,5,9,25,"127.384957689996","36.4301995726274",11,122,64,63,1,3,97,7594,"반석역",1206,15,1.35,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
38000,"유성구","유성구 과학성장로 33","대전시 유성구 둔곡동 432","유성둔곡지구A2BL서한이다음","중개거래",2022,84.9648,5,9,16,"127.362479418543","36.4533835592829",2,5,0,2,0,0,8,8037,"반석역",685,28,1.36,"개별난방","계단식",4,2,0,0,0,1,0,1,0,1,0,0,1,0,0
37000,"유성구","유성구 과학성장로 33","대전시 유성구 둔곡동 432","유성둔곡지구A2BL서한이다음","중개거래",2022,84.9648,12,9,20,"127.362479418543","36.4533835592829",2,5,0,2,0,0,8,8037,"반석역",685,28,1.36,"개별난방","계단식",4,2,0,0,0,1,0,1,0,1,0,0,1,0,0
28600,"유성구","유성구 과학성장로 77","대전시 유성구 둔곡동 430","유성둔곡지구A1BL서한이다음","중개거래",2022,59.9696,17,9,24,"127.362861359646","36.4553453952933",2,5,0,2,0,0,8,8240,"반석역",816,28,1.25,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
29700,"유성구","유성구 원내로 52","대전시 유성구 원내동 394","샘물타운","중개거래",1996,84.94,9,10,6,"127.321556789686","36.2990640457018",11,79,37,17,4,0,63,6322,"유성온천역",784,14,0.85,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
11200,"유성구","유성구 진잠로42번길 88","대전시 유성구 원내동 383","진잠타운","중개거래",1995,39.84,11,10,6,"127.321231764678","36.2973411336169",9,76,36,17,4,0,62,6514,"유성온천역",1320,15,0.49,"개별난방","복도식",2,1,0,0,0,1,0,1,0,1,0,0,0,1,0
18800,"유성구","유성구 원내로 52","대전시 유성구 원내동 394","샘물타운","중개거래",1996,60,7,10,14,"127.321556789686","36.2990640457018",11,79,37,17,4,0,63,6322,"유성온천역",784,14,0.85,"개별난방","계단식",3,1,0,0,0,1,0,1,0,1,0,0,1,0,0
9700,"유성구","유성구 진잠로42번길 88","대전시 유성구 원내동 383","진잠타운","중개거래",1995,39.84,15,10,14,"127.321231764678","36.2973411336169",9,76,36,17,4,0,62,6514,"유성온천역",1320,15,0.49,"개별난방","복도식",2,1,0,0,0,1,0,1,0,1,0,0,0,1,0
20000,"유성구","유성구 진잠로42번길 88","대전시 유성구 원내동 383","진잠타운","중개거래",1995,59.996,15,10,18,"127.321231764678","36.2973411336169",9,76,36,17,4,0,62,6514,"유성온천역",1320,15,0.49,"개별난방","복도식",3,1,0,0,0,1,0,1,0,1,0,0,0,1,0
26500,"유성구","유성구 원내로 52","대전시 유성구 원내동 394","샘물타운","중개거래",1996,84.94,11,10,20,"127.321556789686","36.2990640457018",11,79,37,17,4,0,63,6322,"유성온천역",784,14,0.85,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
18500,"유성구","유성구 원내로 52","대전시 유성구 원내동 394","샘물타운","중개거래",1996,60,2,10,23,"127.321556789686","36.2990640457018",11,79,37,17,4,0,63,6322,"유성온천역",784,14,0.85,"개별난방","계단식",3,1,0,0,0,1,0,1,0,1,0,0,1,0,0
21000,"유성구","유성구 원내로 52","대전시 유성구 원내동 394","샘물타운","중개거래",1996,74.94,3,10,31,"127.321556789686","36.2990640457018",11,79,37,17,4,0,63,6322,"유성온천역",784,14,0.85,"개별난방","계단식",3,1,0,0,0,1,0,1,0,1,0,0,1,0,0
50000,"유성구","유성구 진잠로149번길 30","대전시 유성구 교촌동 616","미메이드","중개거래",2006,121.3836,2,10,8,"127.318361081973","36.3062239427723",3,42,27,17,2,0,45,5662,"유성시외버스정류소",737,20,1.23,"개별난방","계단식",4,2,0,0,0,1,0,1,0,1,0,0,1,0,0
34800,"유성구","유성구 진잠로149번길 30","대전시 유성구 교촌동 616","미메이드","중개거래",2006,84.9351,6,10,28,"127.318361081973","36.3062239427723",3,42,27,17,2,0,45,5662,"유성시외버스정류소",737,20,1.23,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
26000,"유성구","유성구 대정로28번안길 80","대전시 유성구 대정동 317-1","드리움2단지","중개거래",2006,74.16,6,10,3,"127.322592202612","36.3126703866798",2,16,1,2,0,0,16,4859,"유성온천역",600,15,1.11,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
30000,"유성구","유성구 대정로28번안길 80","대전시 유성구 대정동 317-1","드리움2단지","중개거래",2006,84.76,12,10,6,"127.322592202612","36.3126703866798",2,16,1,2,0,0,16,4859,"유성온천역",600,15,1.11,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
31000,"유성구","유성구 대정로28번안길 80","대전시 유성구 대정동 317-1","드리움2단지","중개거래",2006,84.76,13,10,21,"127.322592202612","36.3126703866798",2,16,1,2,0,0,16,4859,"유성온천역",600,15,1.11,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
27000,"유성구","유성구 대정로28번안길 80","대전시 유성구 대정동 317-1","드리움2단지","중개거래",2006,84.76,8,10,30,"127.322592202612","36.3126703866798",2,16,1,2,0,0,16,4859,"유성온천역",600,15,1.11,"개별난방","계단식",3,2,0,0,0,1,0,1,0,1,0,0,1,0,0
47000,"유성구","유성구 학하중앙로 99","대전시 유성구 계산동 722","오투그란데리빙포레아파트","중개거래",2018,84.8953,9,10,5,"127.305004981621","36.3430678598455",3,26,6,17,2,1,68,2330,"현충원역",778,29,1.57,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
50000,"유성구","유성구 학하중앙로 99","대전시 유성구 계산동 722","오투그란데리빙포레아파트","중개거래",2018,84.8953,19,10,20,"127.305004981621","36.3430678598455",3,26,6,17,2,1,68,2330,"현충원역",778,29,1.57,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
45500,"유성구","유성구 학하로 33","대전시 유성구 계산동 749","계룡리슈빌(학의뜰)","중개거래",2011,84.9995,16,10,21,"127.302068525795","36.337871912624",3,25,7,6,1,1,46,2946,"현충원역",704,25,1.63,"지역난방","계단식",3,2,0,0,0,1,0,1,0,0,0,1,1,0,0
62000,"유성구","유성구 학하로 33","대전시 유성구 계산동 749","계룡리슈빌(학의뜰)","중개거래",2011,128.541,17,10,24,"127.302068525795","36.337871912624",3,25,7,6,1,1,46,2946,"현충원역",704,25,1.63,"지역난방","계단식",4,2,0,0,0,1,0,1,0,0,0,1,1,0,0
