"거래금액","건축년도","전용면적","층","학교","학원","병원","술집","공공기관","문화시설","카페","역최단거리","세대수","최고층","세대당주차대수","방개수","욕실개수","시군구대덕구","시군구동구","시군구서구","시군구유성구","시군구중구","거래유형중개거래","거래유형직거래","난방방식개별난방","난방방식중앙난방","난방방식지역난방","현관구조계단식","현관구조복도식","현관구조복합식"
56000,1992,76.22,3,9,409,141,97,16,6,200,615,700,15,1.18,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
4400,2002,23,6,9,220,245,202,11,9,306,676,136,12,0.37,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
79000,1992,101.94,4,9,409,141,97,16,6,200,615,700,15,1.18,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
11400,2004,42.8,7,8,442,311,247,11,14,378,388,180,12,1.11,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
17800,2004,84.19,9,11,210,228,202,10,9,306,711,36,12,0.77,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
53500,1998,84.945,19,5,55,24,6,5,18,31,1235,2200,20,1.09,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
8400,2003,43.36,8,10,219,221,196,11,8,306,841,81,12,0.76,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
32500,1993,71.7,10,8,99,35,26,5,4,48,1259,2010,15,0.87,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
40000,1994,70.55,11,9,252,76,34,12,11,92,941,1230,15,0.71,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
36800,1994,70.55,7,9,252,76,34,12,11,92,941,1230,15,0.71,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
58200,1992,92.35,11,9,360,92,94,8,2,169,996,666,15,0.88,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
33500,1993,71.52,8,8,99,35,26,5,4,48,1259,2010,15,0.87,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
49400,1998,84.945,11,5,55,24,6,5,18,31,1235,2200,20,1.09,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
46800,1995,84.42,10,7,244,246,205,16,10,313,454,1650,15,0.89,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
46000,1995,84.95,13,11,224,235,175,11,8,284,277,406,15,1,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
48000,1995,84.95,13,11,224,235,175,11,8,284,277,406,15,1,3,2,0,0,1,0,0,0,1,1,0,0,1,0,0
65500,1991,127.215,5,9,335,61,95,7,1,153,1073,980,14,1,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
6000,2003,30.075,10,7,220,247,202,11,9,309,649,129,15,0.44,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
83800,1992,101.94,5,9,409,141,97,16,6,200,615,700,15,1.18,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
80000,1992,92.88,9,9,409,141,97,16,6,200,615,700,15,1.18,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
38000,1994,70.55,12,9,252,76,34,12,11,92,941,1230,15,0.71,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
51500,1994,84.885,10,9,252,76,34,12,11,92,941,1230,15,0.71,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
35000,1991,73.89,6,9,335,61,95,7,1,153,1073,980,14,1,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
83000,1992,101.94,12,9,409,141,97,16,6,200,615,700,15,1.18,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
62000,1992,76.22,10,9,409,141,97,16,6,200,615,700,15,1.18,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
105500,1992,101.79,1,9,473,148,117,16,6,248,547,1632,15,1.37,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
43000,1998,84.945,2,3,39,16,5,2,23,37,1380,1350,15,1.01,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
34300,1993,71.52,9,8,99,35,26,5,4,48,1259,2010,15,0.87,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
90000,1991,137.31,14,9,174,44,49,5,2,99,1171,1260,15,1.5,4,2,0,0,1,0,0,1,0,0,1,0,1,0,0
4700,2002,23.76,11,11,218,221,196,11,8,306,821,144,14,0.36,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1
124000,1992,101.79,12,9,473,148,117,16,6,248,547,1632,15,1.37,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
37200,1994,84.93,3,6,101,32,19,6,12,57,1146,120,15,1,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
36000,1994,84.93,10,6,101,32,19,6,12,57,1146,120,15,1,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
34800,1994,59.54,3,10,535,329,234,14,13,409,426,1200,12,0.99,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
74700,1992,114.85,8,9,360,92,94,8,2,169,996,560,14,0.98,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
51500,1994,84.6,11,10,535,329,234,14,13,409,426,1200,12,0.99,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
37000,1998,84.945,1,5,55,24,6,5,18,31,1235,2200,20,1.09,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
19500,2004,82.64,10,11,209,222,192,9,9,307,769,258,12,0.72,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
39500,1994,84.93,14,15,162,79,59,6,5,145,462,1950,15,0.94,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
36850,1994,84.93,2,15,162,79,59,6,5,145,462,1950,15,0.94,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
35000,1994,84.93,2,15,162,79,59,6,5,145,462,1950,15,0.94,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
43500,1994,101.93,1,10,134,71,40,3,19,123,827,630,15,1.25,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
5100,2012,19.6198,10,8,99,42,84,8,3,157,247,138,12,0.34,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
41700,1994,84.93,14,15,162,79,59,6,5,145,462,1950,15,0.94,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
21400,1993,59.76,2,10,94,38,73,8,4,127,313,1350,15,0.38,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0
40500,1995,84.57,4,12,134,65,96,8,4,158,219,1080,15,1.01,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
39000,1995,84.57,4,12,134,65,96,8,4,158,219,1080,15,1.01,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
30800,1995,60.72,9,12,134,65,96,8,4,158,219,1080,15,1.01,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
33000,1994,69.75,5,11,99,38,71,9,3,142,101,360,15,0.84,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0
19550,1993,41.85,4,13,141,73,41,6,6,116,637,1130,15,0.42,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0
15200,1993,41.85,12,13,141,73,41,6,6,116,637,1130,15,0.42,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0
67000,1994,118.98,10,13,201,194,160,9,9,265,279,600,15,1.17,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
22000,1993,59.76,12,10,94,38,73,8,4,127,313,1350,15,0.38,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0
21400,1993,59.76,13,10,94,38,73,8,4,127,313,1350,15,0.38,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0
22000,1993,59.76,11,10,94,38,73,8,4,127,313,1350,15,0.38,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0
35500,1995,84.57,1,12,134,65,96,8,4,158,219,1080,15,1.01,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
27750,1994,63.24,5,12,148,64,80,6,6,132,469,1260,15,0.97,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
28000,1994,63.24,8,12,148,64,80,6,6,132,469,1260,15,0.97,3,1,0,0,1,0,0,0,1,0,0,1,1,0,0
21350,1993,59.76,2,10,94,38,73,8,4,127,313,1350,15,0.38,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0
15000,1993,41.85,12,13,141,73,41,6,6,116,637,1130,15,0.42,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0
27300,1994,63.24,10,12,148,64,80,6,6,132,469,1260,15,0.97,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
22000,1993,59.76,7,10,94,38,73,8,4,127,313,1350,15,0.38,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0
14700,1993,41.85,15,13,141,73,41,6,6,116,637,1130,15,0.42,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0
28500,1994,63.24,7,12,148,64,80,6,6,132,469,1260,15,0.97,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
54500,1994,100.89,3,13,201,194,160,9,9,265,279,600,15,1.17,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
19000,1993,51.03,11,10,94,38,73,8,4,127,313,1350,15,0.38,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0
33200,1994,84.94,1,11,99,38,71,9,3,142,101,360,15,0.84,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
75000,1994,126.45,3,12,195,129,153,7,9,252,193,1704,15,1.28,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
44500,1993,84.78,12,14,173,99,52,7,12,174,497,622,15,1,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
19000,2019,48.6515,2,7,63,34,73,6,3,131,658,82,10,0.64,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0
52300,1994,101.85,12,12,143,70,40,6,16,121,738,780,15,1.37,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
41000,1995,84.57,9,12,134,65,96,8,4,158,219,1080,15,1.01,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
63500,1994,134.85,9,10,134,71,40,3,19,123,827,630,15,1.25,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
31000,1993,71.205,2,14,173,99,52,7,12,174,497,622,15,1,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0
40900,1994,84.36,11,12,148,64,80,6,6,132,469,1260,15,0.97,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
44800,1993,84.78,10,14,173,99,52,7,12,174,497,622,15,1,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
37000,1995,84.57,15,12,134,65,96,8,4,158,219,1080,15,1.01,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
31900,1995,60.72,6,12,134,65,96,8,4,158,219,1080,15,1.01,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
22000,1993,59.76,10,10,94,38,73,8,4,127,313,1350,15,0.38,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0
33300,1994,65.76,7,15,162,79,59,6,5,145,462,1950,15,0.94,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
14800,1993,41.85,8,13,141,73,41,6,6,116,637,1130,15,0.42,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0
76000,1994,126.45,3,12,195,129,153,7,9,252,193,1704,15,1.28,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
64500,1994,123.87,8,12,143,70,40,6,16,121,738,780,15,1.37,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
64000,1994,101.88,9,12,195,129,153,7,9,252,193,1704,15,1.28,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
43000,1994,84.93,14,15,162,79,59,6,5,145,462,1950,15,0.94,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
37500,1995,84.57,12,12,134,65,96,8,4,158,219,1080,15,1.01,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
40000,1995,84.57,13,12,134,65,96,8,4,158,219,1080,15,1.01,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
30500,1994,65.76,2,15,162,79,59,6,5,145,462,1950,15,0.94,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
22000,1993,59.76,9,10,94,38,73,8,4,127,313,1350,15,0.38,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0
40000,1995,84.57,7,12,134,65,96,8,4,158,219,1080,15,1.01,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
35500,1995,84.57,1,12,134,65,96,8,4,158,219,1080,15,1.01,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
34600,1995,60.72,7,12,134,65,96,8,4,158,219,1080,15,1.01,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
36000,1993,71.205,9,14,173,99,52,7,12,174,497,622,15,1,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0
87000,1994,126.45,14,12,195,129,153,7,9,252,193,1704,15,1.28,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
40500,1993,84.78,6,14,190,128,78,7,10,217,400,450,15,1.07,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
15800,1993,41.85,4,13,141,73,41,6,6,116,637,1130,15,0.42,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0
21000,1993,59.76,4,10,94,38,73,8,4,127,313,1350,15,0.38,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0
30000,2014,71.9721,12,6,152,48,50,3,2,130,5348,168,15,1.22,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
49000,2014,84.9331,3,7,98,26,25,2,1,119,4523,957,25,1.32,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
77000,2021,84.9389,7,3,71,3,5,1,0,47,3459,1762,20,1.69,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
50000,2014,84.9751,4,6,106,6,6,3,0,70,4266,1236,35,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
48000,2010,84.9967,8,6,79,4,4,1,1,53,3802,1253,25,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
55500,2014,84.9751,21,6,106,6,6,3,0,70,4266,1236,35,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
58000,2014,84.9823,12,7,98,26,25,2,1,119,4523,957,25,1.32,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
59000,2014,78.8929,14,6,73,28,26,3,1,112,4889,1691,34,1.34,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
48500,2010,84.9884,24,6,79,4,4,1,1,53,3802,1253,25,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
47000,2014,84.9868,2,6,106,6,6,3,0,70,4266,1236,35,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
55000,2011,84.9822,15,7,118,17,14,1,3,112,2756,885,25,1.22,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
103000,2021,97.6912,13,3,71,3,5,1,0,47,3459,1762,20,1.69,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
105000,2021,97.6912,12,3,71,3,5,1,0,47,3459,1762,20,1.69,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
41000,2010,84.9398,11,6,79,4,4,1,1,53,3802,1253,25,1.3,3,2,0,0,1,0,0,0,1,0,0,1,1,0,0
48000,2010,84.9884,4,6,79,4,4,1,1,53,3802,1253,25,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
74000,2021,84.9594,2,3,71,3,5,1,0,47,3459,1762,20,1.69,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
57000,2014,84.9331,18,7,98,26,25,2,1,119,4523,957,25,1.32,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
61700,2013,84.93,8,5,72,3,7,1,2,53,3519,1053,25,1.23,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
49700,2014,84.9751,3,6,106,6,6,3,0,70,4266,1236,35,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
48000,2010,84.9818,12,6,79,4,4,1,1,53,3802,1253,25,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
52700,2011,84.9334,18,7,118,17,14,1,3,112,2756,885,25,1.22,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
49800,2010,84.9967,11,6,79,4,4,1,1,53,3802,1253,25,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
50000,2011,84.9822,6,7,118,17,14,1,3,112,2756,885,25,1.22,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
58500,2014,78.0199,19,6,73,28,26,3,1,112,4889,1691,34,1.34,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
79000,2021,84.9389,4,3,71,3,5,1,0,47,3459,1762,20,1.69,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
62000,2014,84.9812,27,6,73,28,26,3,1,112,4889,1691,34,1.34,3,2,0,0,1,0,0,0,1,0,0,1,1,0,0
51500,2014,70.143,19,6,73,28,26,3,1,112,4889,1691,34,1.34,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
65400,2014,84.9742,18,6,73,28,26,3,1,112,4889,1691,34,1.34,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
60000,2013,84.93,17,5,72,3,7,1,2,53,3519,1053,25,1.23,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
69500,2021,84.9594,1,3,71,3,5,1,0,47,3459,1762,20,1.69,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
77500,2021,84.9389,16,3,71,3,5,1,0,47,3459,1762,20,1.69,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
62500,2013,84.93,10,5,72,3,7,1,2,53,3519,1053,25,1.23,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
52700,2014,70.4136,19,6,73,28,26,3,1,112,4889,1691,34,1.34,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
63000,2013,84.93,9,5,72,3,7,1,2,53,3519,1053,25,1.23,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
57500,2014,78.8929,3,6,73,28,26,3,1,112,4889,1691,34,1.34,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
51000,2010,84.9967,12,6,79,4,4,1,1,53,3802,1253,25,1.3,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
19000,1999,59.47,10,10,168,76,68,3,3,151,6297,2187,23,0.62,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
63800,2017,84.772,7,10,154,64,65,2,3,133,6654,994,25,1.37,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
54400,2017,75.8566,4,10,154,64,65,2,3,133,6654,994,25,1.37,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
17900,2000,59.69,13,10,146,64,65,2,3,134,6593,1030,20,0.84,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
29000,2004,65.74,13,9,209,81,95,3,5,208,5834,940,23,1.02,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
41000,2016,74.9699,17,6,110,35,61,1,2,101,6440,460,24,1.32,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
46000,2016,84.8694,4,6,110,35,61,1,2,101,6440,460,24,1.32,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
38000,2000,99.97,15,10,172,74,71,3,3,159,6032,940,19,1.72,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
19700,1999,59.47,14,10,168,76,68,3,3,151,6297,2187,23,0.62,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
16400,1999,49.76,20,10,168,76,68,3,3,151,6297,2187,23,0.62,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0
18500,1999,59.47,2,10,168,76,68,3,3,151,6297,2187,23,0.62,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
48800,1998,134.9,7,9,152,53,65,2,1,124,5281,1251,24,1.58,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
45000,2019,74.8154,23,10,61,33,15,2,0,56,6898,954,25,1.31,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
14000,1997,49.59,19,13,178,68,70,4,3,171,5651,1886,25,0.53,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0
19000,1999,59.65,11,11,111,66,69,3,3,151,6339,1188,25,0.81,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
30000,2000,84.71,13,10,104,65,55,4,2,131,6158,1000,20,1.12,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
22500,1997,59.47,19,13,178,68,70,4,3,171,5651,1886,25,0.53,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
20200,1997,59.47,18,6,87,29,53,1,1,80,5013,1734,25,0.52,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
15500,1997,49.59,11,13,178,68,70,4,3,171,5651,1886,25,0.53,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0
13500,2000,49.88,9,10,146,64,65,2,3,134,6593,1030,20,0.84,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0
51900,2017,75.1745,12,10,154,64,65,2,3,133,6654,994,25,1.37,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
35200,2017,59.95,21,5,113,37,63,1,3,107,6256,819,29,1.06,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
40800,2016,74.8739,2,6,110,35,61,1,2,101,6440,460,24,1.32,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
16000,2000,49.92,15,10,146,64,65,2,3,134,6593,1030,20,0.84,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0
17000,1997,59.47,7,6,87,29,53,1,1,80,5013,1734,25,0.52,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
19000,1999,59.65,18,11,111,66,69,3,3,151,6339,1188,25,0.81,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
20900,1997,59.47,4,6,87,29,53,1,1,80,5013,1734,25,0.52,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
25000,2004,65.74,1,9,209,81,95,3,5,208,5834,940,23,1.02,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
53900,2019,84.8064,20,10,61,33,15,2,0,56,6898,954,25,1.31,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
46000,2018,72.923,3,10,95,50,40,3,3,120,6661,954,25,1.3,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
34150,2002,84.67,4,8,152,56,69,3,4,147,6137,750,23,1.03,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
20200,1999,59.65,2,11,111,66,69,3,3,151,6339,1188,25,0.81,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
28500,2004,65.8,8,9,209,81,95,3,5,208,5834,940,23,1.02,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
48900,2005,99.0655,8,9,204,75,92,3,5,213,5813,748,23,1.41,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
34000,2002,84.59,11,8,152,56,69,3,4,147,6137,750,23,1.03,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
18500,1999,59.65,4,11,111,66,69,3,3,151,6339,1188,25,0.81,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
15400,1999,49.76,4,10,168,76,68,3,3,151,6297,2187,23,0.62,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0
19000,1999,59.47,5,10,168,76,68,3,3,151,6297,2187,23,0.62,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
11500,1997,49.59,19,13,178,68,70,4,3,171,5651,1886,25,0.53,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0
20200,1997,59.47,13,6,87,29,53,1,1,80,5013,1734,25,0.52,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
48500,1998,134.9,20,9,152,53,65,2,1,124,5281,1251,24,1.58,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
18700,1997,59.47,13,13,178,68,70,4,3,171,5651,1886,25,0.53,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
19900,1997,59.47,7,13,178,68,70,4,3,171,5651,1886,25,0.53,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
42000,2016,74.94,10,6,130,40,63,1,2,112,6622,1401,25,1.16,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
63500,2019,101.9801,3,10,61,33,15,2,0,56,6898,954,25,1.31,3,2,0,0,1,0,0,0,1,1,0,0,1,0,0
16800,2000,49.92,8,10,146,64,65,2,3,134,6593,1030,20,0.84,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0
33800,2004,75.78,15,9,209,81,95,3,5,208,5834,940,23,1.02,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
50900,2019,84.8064,5,10,61,33,15,2,0,56,6898,954,25,1.31,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
40500,2016,74.9699,11,6,110,35,61,1,2,101,6440,460,24,1.32,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
21000,1997,59.47,9,13,178,68,70,4,3,171,5651,1886,25,0.53,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
30000,1997,84.79,23,5,31,23,17,1,1,63,4931,660,25,1.04,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
18000,1999,59.47,9,10,168,76,68,3,3,151,6297,2187,23,0.62,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
14400,1999,49.63,8,11,111,66,69,3,3,151,6339,1188,25,0.81,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0
20700,1999,59.65,19,11,111,66,69,3,3,151,6339,1188,25,0.81,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
28500,2004,65.67,11,9,209,81,95,3,5,208,5834,940,23,1.02,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
34800,2004,84.8,1,9,209,81,95,3,5,208,5834,940,23,1.02,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
49800,2005,99.0655,10,9,204,75,92,3,5,213,5813,748,23,1.41,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
15800,1997,49.59,7,6,87,29,53,1,1,80,5013,1734,25,0.52,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1
25000,2000,84.94,3,10,104,65,55,4,2,131,6158,1000,20,1.12,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
34400,2017,59.98,17,5,113,37,63,1,3,107,6256,819,29,1.06,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
28800,2016,51.99,8,6,130,40,63,1,2,112,6622,1401,25,1.16,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
12500,1997,49.59,1,13,178,68,70,4,3,171,5651,1886,25,0.53,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0
19500,2000,59.57,16,10,146,64,65,2,3,134,6593,1030,20,0.84,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
19000,1999,59.65,14,11,111,66,69,3,3,151,6339,1188,25,0.81,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
28500,2004,65.74,21,9,209,81,95,3,5,208,5834,940,23,1.02,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
52300,2019,84.8064,13,10,61,33,15,2,0,56,6898,954,25,1.31,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
19450,1999,59.65,18,11,111,66,69,3,3,151,6339,1188,25,0.81,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
21500,1997,59.47,7,13,178,68,70,4,3,171,5651,1886,25,0.53,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
15400,1997,49.59,14,13,178,68,70,4,3,171,5651,1886,25,0.53,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0
48000,2016,84.8694,20,6,110,35,61,1,2,101,6440,460,24,1.32,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
18100,1997,59.47,4,6,87,29,53,1,1,80,5013,1734,25,0.52,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
39800,2000,99.97,12,10,172,74,71,3,3,159,6032,940,19,1.72,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
