"","complexNo","complexName","realEstateTypeName","roadAddress","지번주소","totalHouseholdCount","highFloor","parkingPossibleCount","parkingCountByHousehold","heatMethodTypeCode","exclusiveArea","entranceType","roomCnt","bathroomCnt"
"187","124005","에코빌","아파트","대덕구 비래동로23번길 14","대전시 대덕구 비래동 128-8",16,5,20,1.25,"개별난방",46,"계단식","2","1"
"188","124005","에코빌","아파트","대덕구 비래동로23번길 14","대전시 대덕구 비래동 128-8",16,5,20,1.25,"개별난방",47,"계단식","2","1"
"189","124005","에코빌","아파트","대덕구 비래동로23번길 14","대전시 대덕구 비래동 128-8",16,5,20,1.25,"개별난방",52,"계단식","3","1"
"190","124005","에코빌","아파트","대덕구 비래동로23번길 14","대전시 대덕구 비래동 128-8",16,5,20,1.25,"개별난방",67,"계단식","3","2"
"191","124005","에코빌","아파트","대덕구 비래동로23번길 14","대전시 대덕구 비래동 128-8",16,5,20,1.25,"개별난방",70,"계단식","3","2"
"192","124005","에코빌","아파트","대덕구 비래동로23번길 14","대전시 대덕구 비래동 128-8",16,5,20,1.25,"개별난방",70,"계단식","3","2"
"193","124005","에코빌","아파트","대덕구 비래동로23번길 14","대전시 대덕구 비래동 128-8",16,5,20,1.25,"개별난방",69,"계단식","3","2"
"194","124005","에코빌","아파트","대덕구 비래동로23번길 14","대전시 대덕구 비래동 128-8",16,5,20,1.25,"개별난방",72,"계단식","3","2"
"195","124005","에코빌","아파트","대덕구 비래동로23번길 14","대전시 대덕구 비래동 128-8",16,5,20,1.25,"개별난방",74,"계단식","3","2"
"196","101922","유앤미","아파트","대덕구 우암동로15번길 30","대전시 대덕구 비래동 116-2",58,15,63,1.08,"개별난방",84,"계단식","3","2"
"197","17027","임광","아파트","대덕구 비래동로31번길 30","대전시 대덕구 비래동 129-3",74,5,0,0,"개별난방",48,"계단식","2","1"
"198","17027","임광","아파트","대덕구 비래동로31번길 30","대전시 대덕구 비래동 129-3",74,5,0,0,"개별난방",67,"계단식","3","1"
"199","17027","임광","아파트","대덕구 비래동로31번길 30","대전시 대덕구 비래동 129-3",74,5,0,0,"개별난방",70,"계단식","3","1"
"200","17027","임광","아파트","대덕구 비래동로31번길 30","대전시 대덕구 비래동 129-3",74,5,0,0,"개별난방",64,"계단식","3","1"
"201","17027","임광","아파트","대덕구 비래동로31번길 30","대전시 대덕구 비래동 129-3",74,5,0,0,"개별난방",75,"계단식","3","1"
"202","17027","임광","아파트","대덕구 비래동로31번길 30","대전시 대덕구 비래동 129-3",74,5,0,0,"개별난방",84,"계단식","3","1"
"203","142737","정남","아파트","대덕구 비래동로32번길 52","대전시 대덕구 비래동 144-5",40,5,0,0,"개별난방",83,"계단식","3","2"
"204","112734","평화(115-17)","아파트","대덕구 우암동로17번길 26","대전시 대덕구 비래동 115-17",49,10,25,0.51,"개별난방",59,"계단식","3","1"
"205","139466","평화(120-17)","아파트","대덕구 비래동로31번길 53","대전시 대덕구 비래동 120-17",40,5,0,0,"개별난방",65,"계단식","3","1"
"206","5637","현대","아파트","대덕구 우암로 394","대전시 대덕구 비래동 47-1",370,15,260,0.7,"개별난방",72,"계단식","3","1"
"207","5637","현대","아파트","대덕구 우암로 394","대전시 대덕구 비래동 47-1",370,15,260,0.7,"개별난방",84,"계단식","3","2"
"208","101889","화인빌","아파트","대덕구 비래동로23번길 60","대전시 대덕구 비래동 120-14",18,10,22,1.22,"개별난방",81,"계단식","3","2"
"209","9019","흥진로얄","아파트","대덕구 비래서로25번길 37","대전시 대덕구 비래동 121-9",48,8,0,0,"개별난방",82,"계단식","3","2"
"210","9019","흥진로얄","아파트","대덕구 비래서로25번길 37","대전시 대덕구 비래동 121-9",48,8,0,0,"개별난방",84,"계단식","3","2"
"211","11462","무궁화","아파트","대덕구 덕암로154번길 6","대전시 대덕구 상서동 828-2",49,9,27,0.55,"개별난방",49,"복도식","2","1"
"212","11462","무궁화","아파트","대덕구 덕암로154번길 6","대전시 대덕구 상서동 828-2",49,9,27,0.55,"개별난방",53,"복도식","2","1"
"213","11462","무궁화","아파트","대덕구 덕암로154번길 6","대전시 대덕구 상서동 828-2",49,9,27,0.55,"개별난방",57,"복도식","3","1"
"214","11462","무궁화","아파트","대덕구 덕암로154번길 6","대전시 대덕구 상서동 828-2",49,9,27,0.55,"개별난방",59,"복도식","3","1"
"215","11462","무궁화","아파트","대덕구 덕암로154번길 6","대전시 대덕구 상서동 828-2",49,9,27,0.55,"개별난방",59,"복도식","3","1"
"216","11462","무궁화","아파트","대덕구 덕암로154번길 6","대전시 대덕구 상서동 828-2",49,9,27,0.55,"개별난방",59,"복도식","3","1"
"217","106247","반석","아파트","대덕구 덕암로154번길 16","대전시 대덕구 상서동 828-3",150,11,107,0.71,"개별난방",32,"복도식","1","1"
"218","106247","반석","아파트","대덕구 덕암로154번길 16","대전시 대덕구 상서동 828-3",150,11,107,0.71,"개별난방",39,"복도식","2","1"
"219","14140","한라","아파트","대덕구 덕암로148번안길 26","대전시 대덕구 상서동 833-2",44,6,0,0,"개별난방",64,"계단식","3","1"
"220","14140","한라","아파트","대덕구 덕암로148번안길 26","대전시 대덕구 상서동 833-2",44,6,0,0,"개별난방",73,"계단식","3","1"
"221","110758","금강로하스엘크루","아파트","대덕구 대덕대로 1587","대전시 대덕구 석봉동 771",765,25,905,1.18,"지역난방",59,"계단식","3","2"
"222","110758","금강로하스엘크루","아파트","대덕구 대덕대로 1587","대전시 대덕구 석봉동 771",765,25,905,1.18,"지역난방",84,"계단식","3","2"
"223","110758","금강로하스엘크루","아파트","대덕구 대덕대로 1587","대전시 대덕구 석봉동 771",765,25,905,1.18,"지역난방",84,"계단식","3","2"
"224","110758","금강로하스엘크루","아파트","대덕구 대덕대로 1587","대전시 대덕구 석봉동 771",765,25,905,1.18,"지역난방",84,"계단식","3","2"
"225","118899","금강센트럴파크서희스타힐스","아파트","대덕구 대덕대로1585번길 44","대전시 대덕구 석봉동 787",835,33,1005,1.2,"개별난방",59,"계단식","3","2"
"226","118899","금강센트럴파크서희스타힐스","아파트","대덕구 대덕대로1585번길 44","대전시 대덕구 석봉동 787",835,33,1005,1.2,"개별난방",59,"계단식","3","2"
"227","118899","금강센트럴파크서희스타힐스","아파트","대덕구 대덕대로1585번길 44","대전시 대덕구 석봉동 787",835,33,1005,1.2,"개별난방",59,"계단식","3","2"
"228","118899","금강센트럴파크서희스타힐스","아파트","대덕구 대덕대로1585번길 44","대전시 대덕구 석봉동 787",835,33,1005,1.2,"개별난방",77,"계단식","3","2"
"229","118899","금강센트럴파크서희스타힐스","아파트","대덕구 대덕대로1585번길 44","대전시 대덕구 석봉동 787",835,33,1005,1.2,"개별난방",77,"계단식","3","2"
"230","118899","금강센트럴파크서희스타힐스","아파트","대덕구 대덕대로1585번길 44","대전시 대덕구 석봉동 787",835,33,1005,1.2,"개별난방",77,"계단식","3","2"
"231","118899","금강센트럴파크서희스타힐스","아파트","대덕구 대덕대로1585번길 44","대전시 대덕구 석봉동 787",835,33,1005,1.2,"개별난방",77,"계단식","3","2"
"232","118899","금강센트럴파크서희스타힐스","아파트","대덕구 대덕대로1585번길 44","대전시 대덕구 석봉동 787",835,33,1005,1.2,"개별난방",84,"계단식","3","2"
"233","118899","금강센트럴파크서희스타힐스","아파트","대덕구 대덕대로1585번길 44","대전시 대덕구 석봉동 787",835,33,1005,1.2,"개별난방",84,"계단식","3","2"
"234","118899","금강센트럴파크서희스타힐스","아파트","대덕구 대덕대로1585번길 44","대전시 대덕구 석봉동 787",835,33,1005,1.2,"개별난방",84,"계단식","3","2"
"235","118899","금강센트럴파크서희스타힐스","아파트","대덕구 대덕대로1585번길 44","대전시 대덕구 석봉동 787",835,33,1005,1.2,"개별난방",84,"계단식","3","2"
"236","100330","금강엑슬루타워","아파트","대덕구 대덕대로 1555","대전시 대덕구 석봉동 770",2312,50,3739,1.61,"지역난방",64,"계단식","3","2"
"237","100330","금강엑슬루타워","아파트","대덕구 대덕대로 1555","대전시 대덕구 석봉동 770",2312,50,3739,1.61,"지역난방",64,"계단식","3","2"
"238","100330","금강엑슬루타워","아파트","대덕구 대덕대로 1555","대전시 대덕구 석봉동 770",2312,50,3739,1.61,"지역난방",66,"계단식","3","2"
"239","100330","금강엑슬루타워","아파트","대덕구 대덕대로 1555","대전시 대덕구 석봉동 770",2312,50,3739,1.61,"지역난방",84,"계단식","3","2"
"240","100330","금강엑슬루타워","아파트","대덕구 대덕대로 1555","대전시 대덕구 석봉동 770",2312,50,3739,1.61,"지역난방",84,"계단식","3","2"
"241","100330","금강엑슬루타워","아파트","대덕구 대덕대로 1555","대전시 대덕구 석봉동 770",2312,50,3739,1.61,"지역난방",84,"계단식","3","2"
"242","100330","금강엑슬루타워","아파트","대덕구 대덕대로 1555","대전시 대덕구 석봉동 770",2312,50,3739,1.61,"지역난방",103,"계단식","3","2"
"243","100330","금강엑슬루타워","아파트","대덕구 대덕대로 1555","대전시 대덕구 석봉동 770",2312,50,3739,1.61,"지역난방",117,"계단식","3","2"
"244","100330","금강엑슬루타워","아파트","대덕구 대덕대로 1555","대전시 대덕구 석봉동 770",2312,50,3739,1.61,"지역난방",118,"계단식","3","2"
"245","100330","금강엑슬루타워","아파트","대덕구 대덕대로 1555","대전시 대덕구 석봉동 770",2312,50,3739,1.61,"지역난방",141,"계단식","3","2"
"246","100330","금강엑슬루타워","아파트","대덕구 대덕대로 1555","대전시 대덕구 석봉동 770",2312,50,3739,1.61,"지역난방",141,"계단식","3","2"
"247","103215","금원푸른솔","아파트","대덕구 석봉북로12번길 3","대전시 대덕구 석봉동 191-23",19,8,20,1.05,"개별난방",76,"복합식","3","1"
"248","103215","금원푸른솔","아파트","대덕구 석봉북로12번길 3","대전시 대덕구 석봉동 191-23",19,8,20,1.05,"개별난방",78,"계단식","3","2"
"249","103215","금원푸른솔","아파트","대덕구 석봉북로12번길 3","대전시 대덕구 석봉동 191-23",19,8,20,1.05,"개별난방",84,"계단식","3","2"
"250","103215","금원푸른솔","아파트","대덕구 석봉북로12번길 3","대전시 대덕구 석봉동 191-23",19,8,20,1.05,"개별난방",84,"계단식","3","2"
"251","103215","금원푸른솔","아파트","대덕구 석봉북로12번길 3","대전시 대덕구 석봉동 191-23",19,8,20,1.05,"개별난방",124,"계단식","3","2"
"252","106446","두일","아파트","대덕구 석봉로30번길 32","대전시 대덕구 석봉동 316-7",49,7,16,0.32,"개별난방",29,"복도식","2","1"
"253","5608","서우","아파트","대덕구 석봉로30번안길 57","대전시 대덕구 석봉동 177-2",230,15,230,1,"개별난방",51,"복도식","2","1"
"254","5608","서우","아파트","대덕구 석봉로30번안길 57","대전시 대덕구 석봉동 177-2",230,15,230,1,"개별난방",55,"복도식","2","1"
"255","5608","서우","아파트","대덕구 석봉로30번안길 57","대전시 대덕구 석봉동 177-2",230,15,230,1,"개별난방",60,"복도식","2","1"
"256","5608","서우","아파트","대덕구 석봉로30번안길 57","대전시 대덕구 석봉동 177-2",230,15,230,1,"개별난방",72,"복도식","3","2"
"257","5608","서우","아파트","대덕구 석봉로30번안길 57","대전시 대덕구 석봉동 177-2",230,15,230,1,"개별난방",67,"복도식","3","1"
"258","5608","서우","아파트","대덕구 석봉로30번안길 57","대전시 대덕구 석봉동 177-2",230,15,230,1,"개별난방",72,"복도식","3","1"
"259","146910","세울더레스트(200-3,도시형)","아파트","대덕구 대덕대로1605번길 26-20","대전시 대덕구 석봉동 200-3",28,12,14,0.5,"개별난방",37,"계단식","1","1"
"260","146910","세울더레스트(200-3,도시형)","아파트","대덕구 대덕대로1605번길 26-20","대전시 대덕구 석봉동 200-3",28,12,14,0.5,"개별난방",38,"계단식","1","1"
"261","146910","세울더레스트(200-3,도시형)","아파트","대덕구 대덕대로1605번길 26-20","대전시 대덕구 석봉동 200-3",28,12,14,0.5,"개별난방",61,"계단식","3","1"
"262","146910","세울더레스트(200-3,도시형)","아파트","대덕구 대덕대로1605번길 26-20","대전시 대덕구 석봉동 200-3",28,12,14,0.5,"개별난방",62,"계단식","3","1"
"263","153500","세울더레스트(353-33)","아파트","대덕구 석봉북로12번길 19","대전시 대덕구 석봉동 353-33",61,14,41,0.67,"개별난방",49,"계단식","3","1"
"264","153500","세울더레스트(353-33)","아파트","대덕구 석봉북로12번길 19","대전시 대덕구 석봉동 353-33",61,14,41,0.67,"개별난방",51,"계단식","3","1"
"265","136851","세진시티빌","아파트","대덕구 대덕대로1605번길 44","대전시 대덕구 석봉동 205-1",8,5,8,1,"개별난방",59,"계단식","3","1"
"266","136851","세진시티빌","아파트","대덕구 대덕대로1605번길 44","대전시 대덕구 석봉동 205-1",8,5,8,1,"개별난방",68,"계단식","3","2"
"267","136851","세진시티빌","아파트","대덕구 대덕대로1605번길 44","대전시 대덕구 석봉동 205-1",8,5,8,1,"개별난방",68,"계단식","3","2"
"268","150621","어반라이프1차(주상복합)","아파트","대덕구 대덕대로1605번길 16-18","대전시 대덕구 석봉동 199-6",15,11,15,1,"개별난방",76,"계단식","3","2"
"269","150621","어반라이프1차(주상복합)","아파트","대덕구 대덕대로1605번길 16-18","대전시 대덕구 석봉동 199-6",15,11,15,1,"개별난방",80,"계단식","3","2"
"270","150621","어반라이프1차(주상복합)","아파트","대덕구 대덕대로1605번길 16-18","대전시 대덕구 석봉동 199-6",15,11,15,1,"개별난방",80,"계단식","3","2"
"271","5610","유락","아파트","대덕구 석봉로44번길 13","대전시 대덕구 석봉동 178-2",128,14,128,1,"개별난방",40,"복도식","2","1"
"272","5610","유락","아파트","대덕구 석봉로44번길 13","대전시 대덕구 석봉동 178-2",128,14,128,1,"개별난방",50,"복도식","2","1"
